patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/compose.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/compose.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_15.cpp,-1161,34,-1,1216,,"(mutt_yesorno (_(""S/MIME already selected. Clear & continue ? ""),
			     M_YES);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_10.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_10.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_10.cpp,736,"[""addLog""]","[[], [u'mutt_yesorno', u'_', u'S/MIME', u'already', u'selected', u'Clear', u'&', u'continue', u'M_YES']]",[-5175043776259485416]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/compose.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/compose.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_15.cpp,-1161,60,-1,1242,,"(mutt_yesorno (_(""PGP already selected. Clear & continue ? ""),
			      M_YES);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_11.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_11.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_11.cpp,762,"[""addLog""]","[[], [u'mutt_yesorno', u'_', u'PGP', u'already', u'selected', u'Clear', u'&', u'continue', u'M_YES']]",[-6337710874670625042]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_17.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_17.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_17.cpp,38,36,221,266,"(fputs (prefix, out);",FREE (&this_one);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_12.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_12.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_12.cpp,182,"[""updateVariable"", ""updateLog"", ""removeVariable"", ""addVariable"", ""removeLog""]","[[u'fputs', u'prefix', u'out'], [u'FREE', u'&this_one']]",[8515501334211209882]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_19.cpp,21,21,465,517,"fprintf (fpout, ""Content-Length: %ld\n"", new_length);","fprintf (fpout, ""Content-Length: "" OFF_T_FMT ""\n"", new_length);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_13.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_13.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_13.cpp,39,"[""updateContent"", ""addContent"", ""addVariable""]","[[u'%ld\\n'], [u'OFF_T_FMT', u'\\n']]",[-587263631584182087]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_19.cpp,25,25,469,521,"fprintf (fpout, ""Lines: %d\n\n"", new_lines);","fprintf (fpout, ""Lines: %d\n"", new_lines);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_14.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_14.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_14.cpp,43,"[""updateContent""]","[[u'%d\\n\\n'], [u'%d\\n']]",[11190232202135152880]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_20.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_20.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_20.cpp,23,26,545,612,"fputs (""Mime-Version: 1.0\n"", fpout);","fputs (""MIME-Version: 1.0\n"", fpout);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_15.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_15.cpp,119,"[""updateContent""]","[[u'Mime'], [u'MIME']]",[0]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/copy.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_21.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_21.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_21.cpp,11,11,678,767,"fprintf (fpout,
		 ""Content-Type: message/external-body; access-type=x-mutt-deleted;\n""
		 ""\texpiration=%s; length=%ld\n""
		 ""\n"", date + 5, part->length);","fprintf (fpout,
		 ""Content-Type: message/external-body; access-type=x-mutt-deleted;\n""
		 ""\texpiration=%s; length="" OFF_T_FMT ""\n""
		 ""\n"", date + 5, part->length);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_16.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_16.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_16.cpp,14,"[""updateContent"", ""addContent"", ""addVariable""]","[[u'%ld\\n'], [u'OFF_T_FMT', u'\\n']]",[-587263631584182087]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/curs_lib.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/curs_lib.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_22.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_22.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_22.cpp,35,52,172,223,"printw (""%s ([%s]/%s): "", msg, def ? yes : no, def ? no : yes);","safe_asprintf (&answer_string, "" ([%s]/%s): "", def == M_YES ? yes : no, def == M_YES ? no : yes);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_17.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_17.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_17.cpp,23,"[""updateLog"", ""removeVariable"", ""addContent"", ""removeContent"", ""addVariable""]","[[u'printw', u'%s', u'msg'], [u'safe_asprintf', u'&answer_string', u'M_YES', u'M_YES']]",[-26602284612365914540]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/curs_lib.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/curs_lib.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_23.cpp,21,27,235,299,"(mutt_yesorno (_(""Exit Mutt?""), 1);","(mutt_yesorno (_(""Exit Mutt?""), M_YES);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_18.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_18.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_18.cpp,6,"[""removeContent"", ""addVariable""]","[[u'1'], [u'M_YES']]",[-6029457554636228252]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/dotlock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/dotlock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_24.cpp,6,6,338,341,"fprintf (stderr, ""dotlock [Mutt %s (%s)]\n"", VERSION, ReleaseDate);","fprintf (stderr, ""dotlock [Mutt %s (%s)]\n"", MUTT_VERSION, ReleaseDate);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_19.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_19.cpp,3,"[""updateVariable""]","[[u'VERSION'], [u'MUTT_VERSION']]",[-8898197125535795976]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/edit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/edit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_26.cpp,-412,16,-1,445,,"printw (_(""Bad IDN in %s: '%s'\n""), tag, err);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_20.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_20.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_20.cpp,131,"[""addLog""]","[[], [u'printw', u'_', u'Bad', u'IDN', u'in', u'%s', u'%s', u'\\n', u'tag', u'err']]",[-4502615634049593590]
mutt-1.4.2.3_diff_mutt-1.5.22,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.4.2.3/handler.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.5.22/handler.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_patch_hunk_27.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_hunk_27.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_hunk_27.cpp,15,19,1472,1279,"state_printf (s, ""Content-Description: %s\n"", p->description);","dprint (1, (debugfile, ""Failed on attachment #%d, type %s/%s.\n"", count, TYPE(p), NONULL (p->subtype)));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_old_log_21.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_new_log_21.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_21.cpp,50,"[""updateVariable"", ""updateLog"", ""removeVariable"", ""addContent"", ""removeContent"", ""addVariable""]","[[u'state_printf', u's', u'Content', u'Description', u'%s\\n', u'description'], [u'dprint', u'1', u'debugfile', u'Failed', u'on', u'attachment', u'%d', u'type', u'%s/%s', u'\\n', u'count', u'TYPE', u'NONULL', u'p', u'subtype']]",[4840422659389882996]
